"line_id","order_id","book_id","price"
13074,4471,301,1.56
13075,2964,10627,7.46
13076,3021,10312,15.6
13077,4469,10448,15.31
13078,4621,1769,7.19
13079,1269,394,15.11
13080,6274,1224,2.93
13081,5701,3859,3.03
13082,1094,805,15.08
13083,3647,6188,13.15
13084,5025,4063,1.09
13085,5143,2566,1.44
13086,1442,4668,6.12
13087,2774,967,15.86
13088,4427,3347,17.6
13089,2594,1939,0.99
13090,4241,9702,16.51
13091,5686,2623,6.07
13092,5256,3366,17.17
13093,2295,5135,0.72
13094,4582,1648,17.86
13095,6689,794,3.67
13096,2312,9322,5.69
13097,97,1609,15.57
13098,6119,10584,8.15
13099,2458,5897,1.96
13100,5972,2963,0.73
13101,7246,2187,10.3
13102,6880,6770,8.03
13103,5594,657,16.05
13104,885,8503,17.23
13105,1603,1801,10.66
13106,6822,5777,5.45
13107,5569,4398,4.96
13108,3783,5466,17.45
13109,4366,8177,14.85
13110,1350,11037,13.31
13111,1206,3097,5.32
13112,2233,9952,6.98
13113,4224,9273,0.36
13114,3132,4336,12.24
13115,325,4006,14.98
13116,5257,7069,1.98
13117,5617,996,3.81
13118,6386,8989,11.64
13119,265,1732,3.41
13120,6409,5274,10.55
13121,1312,3360,14.48
13122,7326,4840,12.91
13123,2711,994,10.55
13124,903,8875,17.87
13125,3454,5468,17.16
13126,3493,7590,10.97
13127,7327,2411,5.16
13128,5299,1822,4.41
13129,3086,1988,14.75
13130,6969,3492,8.5
13131,2127,2759,4.3
13132,1937,9318,1.74
13133,7433,8138,5.12
13134,691,8309,10.26
13135,495,4333,17.46
13136,2850,7164,12.35
13137,4378,7245,5.06
13138,4170,8036,18.54
13139,5600,10463,3.99
13140,1292,4518,17.13
13141,3977,2957,2.7
13142,5677,5745,13.69
13143,5501,10360,11.19
13144,1693,7683,10.34
13145,6333,8715,7.58
13146,6152,5630,8.69
13147,7427,6212,1.05
13148,6957,4176,7.3
13149,6056,1885,17.02
13150,6103,356,4.72
13151,1849,8261,9.96
13152,4176,9790,18.05
13153,1478,921,6.59
13154,4666,2680,10.96
13155,5609,8661,18.06
13156,2929,10410,2.52
13157,7213,21,18.72
13158,6510,3239,8.93
13159,4484,4644,5.62
13160,4566,1494,18.55
13161,2403,7239,0.36
13162,2026,1206,3.78
13163,6657,4377,5.18
13164,336,9058,10.71
13165,3192,2866,17.09
13166,171,8754,16.13
13167,162,825,0.19
13168,4954,6338,5.59
13169,3576,5999,2.84
13170,3198,1292,2.94
13171,4948,8028,6.08
13172,5283,5591,19.43
13173,3377,8919,3.04
13174,622,3280,4.72
13175,3227,5940,16.53
13176,2373,3922,12.25
13177,7373,6040,2.31
13178,4006,3241,4.59
13179,1489,2089,14.6
13180,1035,1627,18.69
13181,3638,770,9.82
13182,2610,5072,9.28
13183,2329,1268,16.12
13184,1073,9172,6.85
13185,5341,8057,14.88
13186,1828,205,4.77
13187,7521,7185,10.34
13188,7324,1830,15.98
13189,1636,8777,17.38
13190,4892,8065,11.66
13191,5187,3121,6.4
13192,1347,5533,0.59
13193,3277,2483,18.85
13194,4721,3194,2.7
13195,3437,2422,14.73
13196,4843,6357,0.59
13197,3962,1366,2.56
13198,7340,4013,8.69
13199,5678,2872,18.14
13200,992,10892,7.6
13201,7206,8700,16.42
13202,3064,1877,11.97
13203,3761,3141,19.59
13204,4857,6021,1.34
13205,3573,8830,17.9
13206,5883,8360,16.28
13207,5933,2341,3.41
13208,1950,3012,4.99
13209,2493,4597,0.35
13210,5861,282,13.84
13211,6149,3109,10.46
13212,3424,9222,17.49
13213,70,2931,8.84
13214,5589,4362,1.44
13215,6449,4150,8.91
13216,7225,2927,0.18
13217,6125,3094,19.5
13218,1852,6964,7.64
13219,3656,3139,0.27
13220,1671,10437,5.83
13221,6214,6692,6.82
13222,3189,501,15.39
13223,3844,4305,6.39
13224,616,5877,1.24
13225,5005,8699,0.86
13226,1634,1587,15.24
13227,5934,1221,18.76
13228,834,6965,1.29
13229,6738,8060,9.16
13230,6365,6512,9.32
13231,5847,4147,19.61
13232,4412,2296,5.49
13233,6323,10280,17.98
13234,1494,7019,7.99
13235,6239,8942,16.2
13236,4681,217,8.89
13237,5854,6700,5.81
13238,4419,823,9.79
13239,3869,666,1.39
13240,2379,5286,9.11
13241,7362,9492,15.77
13242,147,3766,17.42
13243,1559,9731,5.57
13244,6130,8466,19.64
13245,646,7835,5.72
13246,7384,1089,18.29
13247,1531,3399,17.13
13248,295,9642,17.79
13249,951,6297,14.04
13250,213,6137,3.49
13251,3534,2419,16.49
13252,2838,8297,18.87
13253,950,10274,4.51
13254,6209,8973,5
13255,4637,2467,2.84
13256,6707,2433,1.19
13257,3799,10878,5.2
13258,6001,3551,6.85
13259,1586,821,5.32
13260,6219,7576,7.77
13261,6347,3820,16.98
13262,5212,838,14.91
13263,5592,2867,1.63
13264,1855,4469,2.34
13265,87,10140,10.41
13266,7157,6758,15.28
13267,2339,1192,11.6
13268,3279,5601,9.21
13269,1886,4480,19.66
13270,993,10734,11.91
13271,7126,6153,10.19
13272,6564,10580,14.22
13273,7264,2447,18
13274,4368,9896,8.25
13275,3260,4589,19.56
13276,4117,3813,2.39
13277,2522,6226,3.95
13278,3921,7775,14.92
13279,4085,3606,12.67
13280,5058,7815,4.67
13281,1543,5755,1.87
13282,6043,10824,5.13
13283,29,9791,13.56
13284,7033,10790,4.07
13285,4177,6839,1.99
13286,7121,2806,7.57
13287,2288,6453,14.71
13288,141,2608,15.18
13289,2792,8531,0.54
13290,1235,10841,19.32
13291,7106,7259,11.2
13292,7540,1586,12.51
13293,144,2821,7.39
13294,5081,7147,10.61
13295,1804,4106,14.71
13296,3653,6476,0.6
13297,6839,1164,10.21
13298,4445,2128,16.11
13299,236,5503,6.77
13300,6697,10576,2.84
13301,3385,5854,5.3
13302,4320,9314,4.93
13303,1793,5124,19.68
13304,1881,3732,17.79
13305,1707,5253,2.4
13306,619,1457,5.91
13307,2236,7468,7.93
13308,6288,1112,3.28
13309,7446,10587,18.54
13310,3280,957,19
13311,7006,3694,4.64
13312,4599,6162,13.88
13313,1498,5076,16.75
13314,4737,6233,19.23
13315,6600,1500,18.08
13316,2068,415,19.37
13317,4065,891,0.04
13318,5382,274,7.03
13319,7548,6241,14.83
13320,2519,10908,4.18
13321,126,7303,13.48
13322,309,10692,9.64
13323,5507,1436,5.57
13324,5451,2030,10.92
13325,6502,9384,10.13
13326,581,8280,19.18
13327,6223,587,18.98
13328,1953,9826,0.06
13329,4435,7309,2.39
13330,6150,1434,10.59
13331,6052,4388,9.84
13332,5679,6528,5.45
13333,3000,6255,8.3
13334,7392,7535,3.99
13335,7152,9342,18.09
13336,5464,4040,3.66
13337,274,10454,13.73
13338,1989,2499,18.93
13339,1890,915,4.07
13340,4356,756,18.2
13341,5397,10619,12.27
13342,5004,4022,6.33
13343,2299,3229,7.73
13344,4536,4528,18.29
13345,2119,2826,4.91
13346,3895,1713,7.27
13347,1830,8018,18.89
13348,511,10188,17.13
13349,3881,9226,6.97
13350,1961,4059,17.38
13351,1159,3769,5.79
13352,272,472,6.07
13353,456,772,11.38
13354,3686,5733,2.89
13355,4849,10862,15.25
13356,6088,5421,2.92
13357,6601,6848,15.53
13358,6390,10672,12.88
13359,602,7610,2.36
13360,7071,6422,6.85
13361,3602,2295,0.63
13362,6705,3697,2.7
13363,5785,6886,4.5
13364,5860,4865,16.01
13365,5486,314,19.95
13366,4699,309,14.3
13367,6468,8617,14.7
13368,543,9897,3.65
13369,6641,1536,5.1
13370,462,10479,12.52
13371,4291,1583,2.24
13372,5597,10382,7.84
13373,7486,6908,11.94
13374,3756,1410,19.1
13375,6175,5452,15.59
13376,2799,242,0.17
13377,4446,1092,2.49
13378,7118,3472,8.2
13379,4049,1878,0.74
13380,5716,4105,18.73
13381,5628,6826,5.07
13382,731,5258,9.55
13383,4779,3572,16.4
13384,3840,781,15.81
13385,5336,5417,5.28
13386,359,7292,4.02
13387,4570,9459,5.21
13388,5403,5074,15.34
13389,2854,7825,12.16
13390,2647,9239,10.15
13391,871,2194,2.32
13392,579,3461,17.76
13393,1348,6646,19.9
13394,1342,3772,3.27
13395,4431,10949,9.37
13396,3644,5019,19.29
13397,7179,7424,1.75
13398,2266,5768,15.72
13399,7212,6452,16.97
13400,4005,1892,18.66
13401,7304,1163,9.22
13402,4568,7212,14.05
13403,1109,6505,5.18
13404,65,872,1.22
13405,2827,7441,10.02
13406,653,8365,2.72
13407,3926,7324,10.45
13408,2316,384,6.45
13409,3949,3890,5.22
13410,4290,4557,12.17
13411,3668,3752,6.61
13412,260,1307,3.08
13413,3824,3011,0.59
13414,2971,6184,7.22
13415,5349,8768,4.15
13416,2946,1645,10.65
13417,4313,269,12.31
13418,1519,9509,12.68
13419,2698,9990,16.58
13420,4201,7345,6.94
13421,5456,10275,0.69
13422,2526,7939,11.26
13423,1507,5913,13.53
13424,4890,10131,14.24
13425,4718,6117,5.95
13426,7387,9020,1.55
13427,5993,4017,0.65
13428,5711,2220,9.66
13429,3856,7606,11.92
13430,3392,8671,15.75
13431,4817,8553,4.99
13432,6237,10535,13.03
13433,1038,10050,4.65
13434,491,1440,8.86
13435,5287,2235,17.42
13436,4604,4618,9.66
13437,932,3417,4.25
13438,699,5375,1.91
13439,3240,5495,19.75
13440,2502,6120,12.12
13441,7192,9141,18.85
13442,5197,6128,13.72
13443,5434,10882,10.79
13444,4096,9577,4.17
13445,3130,9155,6.08
13446,6374,7293,13.66
13447,1341,3721,15.53
13448,878,5104,11.6
13449,3794,397,15.71
13450,3349,6835,13.62
13451,6523,9757,3.32
13452,1918,10726,16.43
13453,1480,10950,18.6
13454,6346,8311,18.13
13455,4380,5414,18.75
13456,2892,3431,7.54
13457,2303,1993,17.39
13458,645,6720,8.92
13459,357,10276,6.44
13460,2770,3372,2.89
13461,2903,4158,18.65
13462,5453,4446,14.48
13463,4496,4685,17.5
13464,3609,7562,0.15
13465,4157,6461,9.39
13466,5940,5715,7.31
13467,4929,1862,9.99
13468,350,371,8.62
13469,390,9176,14.5
13470,6581,1616,13.32
13471,1687,3369,3.98
13472,1313,1606,16.66
13473,7290,191,14.37
13474,3439,5865,4.73
13475,241,2540,2.95
13476,3374,1097,0.81
13477,3362,9256,3.09
13478,1248,9159,16.59
13479,3188,4957,14.04
13480,6171,6356,17.29
13481,1703,10789,17.81
13482,3567,5606,9.21
13483,5123,7381,18.69
13484,678,3988,1.65
13485,5939,3512,7.26
13486,1203,7532,8.35
13487,1462,2052,3.03
13488,1365,9489,19.54
13489,268,9113,14.32
13490,688,693,10.98
13491,6865,578,14.42
13492,6596,571,19.72
13493,2018,3184,2.2
13494,4322,8172,10.89
13495,3550,864,1.51
13496,3792,4447,13.5
13497,1290,10593,15.96
13498,2860,5842,13.69
13499,7052,5428,14.63
13500,3203,10404,12.42
13501,4703,10430,15.45
13502,2012,10225,16.26
13503,444,6556,17.83
13504,3530,8058,11.33
13505,4230,179,1.59
13506,2839,8863,3.81
13507,5873,4577,8.34
13508,130,1545,19.71
13509,1167,8014,18.56
13510,7393,7029,13.35
13511,7028,5016,2.85
13512,2875,8316,19.28
13513,6359,9093,18.77
13514,4447,5765,19.84
13515,5529,3894,19.26
13516,5441,4584,12.3
13517,2972,4663,16.49
13518,5293,9003,11.47
13519,2179,3981,2.09
13520,3324,6682,19.69
13521,5881,703,12.94
13522,2076,6211,10.16
13523,5607,2513,15.68
13524,4759,10474,6.19
13525,3334,3063,17.11
13526,2955,5329,18.06
13527,626,2213,1.4
13528,1204,8939,16.97
13529,434,5994,13.62
13530,5591,6335,6.82
13531,2650,7923,14.8
13532,1814,9833,12.2
13533,3097,1812,16.77
13534,5271,8726,1.91
13535,4265,855,5.02
13536,7546,6392,5.14
13537,6313,6584,7.42
13538,5526,350,4.88
13539,3410,4048,15.88
13540,2928,10475,18.5
13541,1484,6657,5.29
13542,481,4445,4.51
13543,2907,413,11.32
13544,6542,8204,10.43
13545,6943,9822,18.93
13546,2901,9046,8.33
13547,6791,8149,4.03
13548,3976,11004,5.35
13549,3116,10248,10.02
13550,3473,8789,4.72
13551,2879,721,8.3
13552,849,8387,16.41
13553,652,862,17.78
13554,5939,460,4.33
13555,1349,6390,1.87
13556,23,5563,17.2
13557,3571,9467,17.69
13558,7072,6673,15.07
13559,2428,4688,17.86
13560,2849,10967,19.5
13561,2937,6443,3.45
13562,1418,1383,3.61
13563,2132,2178,9.37
13564,655,10488,18.1
13565,6578,5214,9.64
13566,5929,8250,6.42
13567,283,6973,18.96
13568,138,4663,13.7
13569,468,5593,3.94
13570,4684,4649,0.44
13571,3433,10561,19.16
13572,4473,8798,19.22
13573,2765,5796,12.66
13574,4539,60,6.56
13575,2383,1633,7.19
13576,3201,1801,15.75
13577,1623,445,7.68
13578,558,1728,11.13
13579,3927,6495,2.51
13580,2463,2155,2.34
13581,7417,10774,5.09
13582,5646,10323,3.57
13583,5866,9843,1.91
13584,332,394,17.01
13585,1162,8108,11.12
13586,2397,571,8.63
13587,434,8840,14.94
13588,372,9666,5.21
13589,2887,9832,1.36
13590,875,257,8.09
13591,984,1126,1.45
13592,1008,8819,2.43
13593,4534,7469,6
13594,6410,7545,16.09
13595,6875,3638,16.83
13596,4507,5887,8.23
13597,45,9345,6.91
13598,6175,7521,3.9
13599,4183,3043,4.05
13600,6256,10687,0.56
13601,7115,2047,11.44
13602,6370,8550,6.06
13603,3384,4765,19.53
13604,3344,9871,14.47
13605,4589,3541,14.97
13606,5003,1338,9.32
13607,1675,10581,15.81
13608,5666,2432,19
13609,248,10065,6.33
13610,3296,1790,19.41
13611,2967,5813,15.89
13612,4959,5733,15.59
13613,5014,9785,14.1
13614,1247,8690,14.61
13615,1494,9097,15.53
13616,7468,1685,16.17
13617,7431,6984,13.35
13618,6729,6288,6.96
13619,2213,10356,12.17
13620,4454,3446,10.45
13621,834,4812,18.59
13622,6816,3323,19.56
13623,2944,9697,9.39
13624,678,4488,1.37
13625,1904,2005,11.91
13626,7498,8857,13.3
13627,7367,652,18.01
13628,3391,11038,2.06
13629,4025,3368,5.78
13630,1592,4268,4
13631,339,10079,19.58
13632,2577,1530,7.91
13633,5953,397,0.34
13634,6244,5608,14.4
13635,5688,10237,18.63
13636,5946,6192,14.62
13637,7193,7268,4.92
13638,3548,1371,15.46
13639,1807,9089,14.54
13640,156,9827,0.42
13641,7033,732,6.82
13642,3775,4220,4.83
13643,2673,5320,6.76
13644,2761,10648,13.79
13645,654,10363,11.5
13646,377,7529,6.68
13647,3609,2015,17.62
13648,1438,3095,2.66
13649,1464,3448,8.98
13650,3197,9560,12.42
13651,195,3777,3.71
13652,3297,4142,10.51
13653,7388,4652,11.99
13654,7068,3874,7.72
13655,2454,8614,10.44
13656,1275,6775,9.82
13657,4467,1449,0.8
13658,989,4421,10.5
13659,7471,6647,14.03
13660,4489,1279,19.69
13661,2082,7416,2.87
13662,2255,10820,19.2
13663,5865,8209,7.66
13664,955,5903,13.01
13665,2238,1526,3.39
13666,6664,558,19.58
13667,5934,7666,10.4
13668,1877,8314,12.31
13669,7314,4657,17.28
13670,1922,431,11.01
13671,288,2095,3.95
13672,7400,5363,14.72
13673,1513,11082,1.86
13674,3025,827,6.99
13675,2195,2258,15.6
13676,6895,8693,14.46
13677,7144,9964,3.46
13678,2342,8205,19.29
13679,4264,3717,5.04
13680,6952,8286,11.09
13681,3638,5194,9.44
13682,5143,3513,5.64
13683,3020,4858,11.42
13684,4985,3543,19.42
13685,6713,10219,3.44
13686,3301,840,18.68
13687,1996,8554,10.41
13688,5217,7337,9.61
13689,4323,3054,16.54
13690,6821,9623,12.26
13691,2327,2987,6.23
13692,6488,10377,10.98
13693,2142,2105,18.63
13694,268,1265,1.46
13695,1411,9889,18.5
13696,513,1626,3.25
13697,6120,1780,2.9
13698,559,2333,1.72
13699,6258,9310,6.8
13700,1376,10055,14.31
13701,552,4404,7.8
13702,48,5755,1.95
13703,2552,6033,12.7
13704,541,1395,0.52
13705,1658,6974,0.86
13706,7112,3003,8.48
13707,5083,2986,7.47
13708,2897,4389,14.77
13709,3243,7451,17.35
13710,7118,1115,1.33
13711,1902,4846,8.85
13712,4612,243,15.33
13713,3852,7778,11.07
13714,5895,1323,14.5
13715,4195,2631,14.2
13716,5036,5730,16.73
13717,3371,3658,9.63
13718,3978,3960,7.97
13719,6400,6574,16.39
13720,7025,5196,6.77
13721,3989,4377,14.85
13722,3457,340,2.35
13723,7497,7195,7.55
13724,4775,1957,12.75
13725,6941,6743,3.6
13726,5286,1834,13.31
13727,3533,5432,11.46
13728,1803,335,16.49
13729,4490,7863,14.61
13730,7016,3371,10.95
13731,2185,5817,15.26
13732,7145,2169,17.85
13733,2734,1483,6.06
13734,2309,6670,2.5
13735,6171,6971,6.92
13736,2742,5625,6.02
13737,2348,7691,5.01
13738,6041,4041,16.65
13739,2144,5258,8.76
13740,247,4378,0.97
13741,6872,7131,5.62
13742,6908,4511,7.01
13743,551,7373,2.68
13744,5611,4952,14.55
13745,7328,10874,11.12
13746,2779,5555,13.86
13747,6669,9204,18.81
13748,2106,1342,10.49
13749,2167,2011,18.75
13750,6907,87,8.72
13751,3851,52,8.9
13752,3656,4468,1.04
13753,4646,7746,8.72
13754,5776,9127,13.15
13755,221,5085,0.73
13756,3723,8837,6.07
13757,3854,4872,18.33
13758,2171,199,17.27
13759,5881,705,7.1
13760,4256,7016,16.48
13761,1855,1692,9.72
13762,640,6678,17.87
13763,4496,9446,5.59
13764,2457,637,14.26
13765,3152,5133,19.94
13766,4166,10338,16.19
13767,2177,6585,0.83
13768,3422,8204,5.48
13769,1648,1110,18.87
13770,5092,4996,5.66
13771,1534,4047,6.56
13772,4938,3992,3.94
13773,5527,5215,10.22
13774,6160,8673,7.26
13775,2231,4629,15.99
13776,781,5583,8.65
13777,5738,8480,3.1
13778,6297,1335,19.26
13779,1408,5897,9.06
13780,6893,10590,11.22
13781,2926,10948,6.34
13782,1163,5940,4.03
13783,2505,2156,11.44
13784,5730,1386,7.6
13785,5358,6967,15.92
13786,4034,988,2.3
13787,2562,9332,19.97
13788,6203,4944,14.36
13789,5681,2931,5.06
13790,22,8199,13.76
13791,1568,908,10.61
13792,1835,4088,2.75
13793,7528,6276,16.63
13794,3789,4820,3.43
13795,2888,680,12.18
13796,167,7133,6.23
13797,2388,3657,5.73
13798,3565,6816,17.84
13799,6086,4230,6.21
13800,2450,6528,2.1
13801,5594,8160,8.39
13802,4868,1630,13.01
13803,6768,580,4.04
13804,501,2300,15.46
13805,3742,2363,8.4
13806,2325,5238,7.7
13807,4689,1343,6.15
13808,5486,1929,17.37
13809,4696,5786,7.32
13810,3991,3496,0.32
13811,5259,7336,12.14
13812,6331,5792,4.21
13813,724,4946,5.78
13814,222,6672,8.83
13815,494,5111,11.37
13816,1060,5267,3.16
13817,6200,6572,0.15
13818,841,9671,17.38
13819,188,3249,1.46
13820,4433,1332,11.13
13821,433,10710,9.15
13822,7239,7853,10.46
13823,6279,7289,16.34
13824,7102,287,8.41
13825,1277,10128,7.37
13826,7106,9700,17.97
13827,7373,1058,13.35
13828,4439,3463,14.71
13829,7178,5882,12.29
13830,6778,7471,0.1
13831,5857,8056,5.54
13832,4832,10756,1.88
13833,5998,419,7.87
13834,4906,5362,7.18
13835,1155,3586,4.76
13836,5731,2163,3.7
13837,5206,47,14.47
13838,2158,2768,16.63
13839,2693,6411,14.97
13840,5489,491,14.25
13841,6215,7874,11.25
13842,5316,4213,1.34
13843,5086,5000,16.67
13844,4623,4267,1.88
13845,3675,9188,19.67
13846,7136,1726,19.09
13847,6266,6191,4.05
13848,5954,7076,14.25
13849,4161,1199,13.35
13850,3303,3606,14.52
13851,7398,6274,5.6
13852,4808,8372,15.34
13853,6913,10671,14.6
13854,695,2108,3.36
13855,1342,10187,12.17
13856,5270,9380,1.38
13857,6672,9410,2
13858,5642,6540,5.31
13859,6312,8677,15.37
13860,6274,9547,15.65
13861,2127,7768,6.28
13862,5822,10249,16.08
13863,6790,5657,14.87
13864,4416,1864,6.6
13865,4671,6211,15.27
13866,5569,8721,19.85
13867,1001,3077,9.23
13868,2147,8959,18.49
13869,6392,3771,1.89
13870,6602,6811,14.95
13871,6222,6055,4.41
13872,6471,7486,12.19
13873,4803,284,19.97
13874,4566,3628,9.81
13875,400,7103,1.1
13876,3110,1912,18.23
13877,273,6769,19.54
13878,2433,9946,4.05
13879,6290,6868,16.17
13880,7235,5416,7.87
13881,3041,3963,17.12
13882,4235,8954,11.29
13883,1530,8299,9.45
13884,3115,4190,18.04
13885,1263,1909,10.54
13886,237,5283,12.17
13887,5679,8868,18.61
13888,379,1396,10.8
13889,7405,11009,11.22
13890,2601,6827,5.14
13891,941,6725,18.6
13892,7220,5183,18.72
13893,978,4153,4.68
13894,537,7057,0.35
13895,6961,10841,10.95
13896,5701,2726,8.45
13897,2266,11021,19.27
13898,1808,4101,11.78
13899,6689,7064,1.21
13900,2853,10140,18.04
13901,2768,4679,13.27
13902,1674,2783,12.1
13903,1949,7955,2.57
13904,1522,3738,4.23
13905,4061,3278,12.98
13906,5548,3920,18.56
13907,7446,774,10.77
13908,1025,63,9.37
13909,6081,10920,2.86
13910,2568,7609,0.13
13911,4363,9171,16.46
13912,1305,10452,14.63
13913,1150,3383,4.64
13914,5073,658,4.95
13915,4090,9930,3.75
13916,5626,3929,5.61
13917,7364,7642,13
13918,2646,619,2.42
13919,5618,8491,19.79
13920,3662,565,0.67
13921,4465,3711,15.04
13922,4789,8886,0.81
13923,7486,7887,15.59
13924,201,10044,13.98
13925,4328,7635,18.6
13926,7057,10186,0.06
13927,3957,9180,1.42
13928,2652,10537,6.61
13929,3231,1971,9.33
13930,2483,7948,15.14
13931,7203,210,19.96
13932,5243,9385,10.69
13933,3505,4483,6.46
13934,2669,1145,11.64
13935,1986,4951,19.53
13936,373,3996,10.21
13937,245,5688,8.05
13938,897,206,13.4
13939,3475,8202,11.42
13940,5391,4166,12.02
13941,1190,8470,15.35
13942,1898,10259,14.55
13943,370,3223,16.23
13944,1934,6708,12.1
13945,4386,10969,2.62
13946,2254,8973,0.63
13947,5732,3719,9.07
13948,2869,6817,8.91
13949,3935,4260,11.28
13950,6801,9290,1.2
13951,4529,11116,16.41
13952,3477,1409,18.78
13953,6736,9337,11.39
13954,7165,4204,14.05
13955,6391,6520,4.32
13956,2661,7263,2.78
13957,2898,5907,17.57
13958,4125,5920,9.59
13959,3008,872,17.57
13960,6047,10362,6.2
13961,4663,3915,4.9
13962,3261,5444,13.48
13963,1889,4653,17.79
13964,7089,2531,12.36
13965,4919,5487,17.23
13966,6478,2785,12.99
13967,4267,7031,9.89
13968,1915,9798,5.24
13969,3346,9892,3.61
13970,2913,948,17.79
13971,5879,722,8.97
13972,5001,1123,14.22
13973,6016,1275,14.44
13974,4714,1226,5.52
13975,7205,10059,9.76
13976,3239,2086,10.47
13977,3066,829,6.41
13978,5876,9689,18
13979,1582,7502,18.68
13980,4429,512,16.91
13981,4120,8431,13.54
13982,2447,2738,10.66
13983,4072,10084,3.51
13984,3502,10011,8.83
13985,3868,4977,4.49
13986,4151,9498,0.27
13987,5178,9614,11.8
13988,6394,3439,3.36
13989,3650,11062,17.11
13990,3090,6735,3.68
13991,6772,4308,13.16
13992,6845,7065,19.55
13993,6983,7139,10.46
13994,4148,2245,1.46
13995,6755,3898,10.64
13996,6936,4747,15.11
13997,3856,8072,1.68
13998,1174,7729,4.34
13999,2013,6813,2.4
14000,1677,6751,13.25
14001,2475,1047,9.94
14002,7066,9784,8.4
14003,2116,3465,2.47
14004,4,7931,11.2
14005,2784,1381,8.78
14006,2054,2563,7.86
14007,6426,8101,8.78
14008,6499,2256,4.47
14009,2175,2106,4.28
14010,6017,543,10.57
14011,4149,3529,0.45
14012,4866,10343,6.55
14013,3982,3544,3.43
14014,5085,8749,10.64
14015,829,7361,16.78
14016,340,8908,6.98
14017,1913,4025,1.93
14018,1371,6666,0.71
14019,5070,2407,14.69
14020,5943,2736,18.85
14021,6641,7929,11.09
14022,2729,7831,18.67
14023,6512,9840,12.67
14024,2455,935,10.98
14025,3226,5911,7.1
14026,6173,10095,13.76
14027,5068,4635,7.47
14028,6304,4081,6.49
14029,2079,4495,8.56
14030,2537,10729,16.87
14031,4761,3546,12.36
14032,7472,10262,0.5
14033,127,2924,19.84
14034,2994,1958,18.65
14035,358,8326,3.53
14036,3520,841,13.02
14037,2816,5790,17.73
14038,6720,9719,10.49
14039,5790,3964,4.87
14040,6714,3507,11.98
14041,2371,2112,13.4
14042,102,1389,18.78
14043,6856,5787,6.12
14044,2446,4837,5.71
14045,3074,4970,4.74
14046,5297,2788,12.77
14047,3044,2471,9.16
14048,902,2632,4.08
14049,5171,5975,5.07
14050,556,9647,11.26
14051,757,2478,0.2
14052,2425,2782,4.03
14053,6395,11029,16
14054,2979,4021,18.77
14055,4445,7941,6.56
14056,6994,10549,14.17
14057,4160,10312,9.01
14058,6802,9965,8.91
14059,4286,4729,3.85
14060,657,7866,17.66
14061,1042,4491,15.36
14062,4760,4721,12.51
14063,4470,8364,7.69
14064,4112,3298,1.23
14065,6176,5616,5.53
14066,7334,3272,7.44
14067,1112,6776,3.83
14068,3143,3995,14.8
14069,1956,8259,5.89
14070,5027,6621,4.89
14071,2018,10799,13.52
14072,6571,1423,0.01
14073,5476,2705,13.6
14074,4230,9615,13.64
14075,6029,365,9.69
14076,4019,137,10.55
14077,1280,3101,3.94
14078,512,3240,16.34
14079,6563,1374,8.11
14080,577,7547,3.31
14081,1771,7865,0.8
14082,4777,1119,7.53
14083,1955,7541,8.68
14084,999,3895,0.37
14085,800,1205,19.29
14086,4814,136,2.81
14087,814,6298,12.3
14088,1533,10515,12.59
14089,3242,2287,18.03
14090,3282,2416,6.32
14091,809,10295,2.88
14092,2783,10061,13.96
14093,882,1512,8.47
14094,4140,10210,3.25
14095,5474,10876,13.95
14096,6053,2577,11.83
14097,874,9791,17.79
14098,4121,7983,3.96
14099,2278,10382,9.54
14100,2628,8790,13.31
14101,323,5383,7.76
14102,5379,10309,6.65
14103,3471,4771,11.36
14104,1052,10597,9.49
14105,5677,7366,2.29
14106,6888,2663,7.16
14107,7129,7749,1.94
14108,4211,6196,6
14109,1299,1610,10.58
14110,71,5,18.76
14111,987,6138,16.58
14112,6865,7629,0.23
14113,349,7097,13.89
14114,211,3979,3.25
14115,1720,11007,7.53
14116,1487,3523,8.92
14117,4297,4576,3.68
14118,202,10527,12.21
14119,5767,2570,15.28
14120,3865,2204,3.6
14121,6065,1989,9.07
14122,6547,2402,13.72
14123,643,1898,16.63
14124,1079,5098,19.51
14125,6039,1874,4.2
14126,3462,6658,16.68
14127,4896,5868,13.09
14128,5616,3961,18.06
14129,6330,5120,6.22
14130,3206,3812,13.21
14131,243,3798,14.43
14132,1744,8920,2.43
14133,4783,3660,18.96
14134,1234,5063,4.68
14135,5956,5594,13.81
14136,7161,2293,17.65
14137,7447,499,3.08
14138,4325,9095,1.97
14139,5399,3729,10.24
14140,727,3775,12.58
14141,555,1039,11.33
14142,2881,2117,12.77
14143,1340,8052,7.62
14144,821,193,1.43
14145,7197,3435,17.09
14146,5771,182,15.81
14147,7309,9001,8.62
14148,1748,6928,0.99
14149,5609,3062,9.48
14150,3031,8728,3.1
14151,1499,4564,4.67
14152,1124,4103,13.87
14153,6883,1097,5.34
14154,7036,293,0.09
14155,6753,2350,8.27
14156,726,8061,1.54
14157,4627,5398,15.34
14158,4331,10504,18.58
14159,6048,1581,8.63
14160,6328,1833,5.57
14161,2296,4355,14.81
14162,3529,7414,2.52
14163,6403,4383,11.68
14164,2826,5947,0
14165,5435,4346,14.25
14166,1003,2131,18.11
14167,7402,1670,4.68
14168,100,1574,5.21
14169,3229,5773,12.25
14170,4232,2930,13.75
